Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/products/search?search_string=Princess&count=100,2,0,2400.0,2419.8997000003146,2387.055600000167,2452.743800000462,121973.0,0.006380788836715683,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/products/search?search_string=Print%2C&count=100,1,0,279.49059999809833,279.49059999809833,279.49059999809833,279.49059999809833,10395.0,0.0031903944183578415,0.0,280,280,280,280,280,280,280,280,280,280,280
GET,/products/search?search_string=Privacy&count=100,1,0,242.46230000062496,242.46230000062496,242.46230000062496,242.46230000062496,10737.0,0.0031903944183578415,0.0,240,240,240,240,240,240,240,240,240,240,240
GET,/products/search?search_string=Privateer&count=100,2,0,2600.0,2904.7834499997407,2577.8500999986136,3231.716800000868,29222.0,0.006380788836715683,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
GET,/products/search?search_string=Pro&count=100,2,0,324.3566999990435,1299.1626000002725,324.3566999990435,2273.9685000015015,122920.0,0.006380788836715683,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/products/search?search_string=Productions&count=100,1,0,1534.5214999979362,1534.5214999979362,1534.5214999979362,1534.5214999979362,4447.0,0.0031903944183578415,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/products/search?search_string=Project&count=100,1,0,1652.3092999996152,1652.3092999996152,1652.3092999996152,1652.3092999996152,28239.0,0.0031903944183578415,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/products/search?search_string=Pt.&count=100,1,0,31590.404300000955,31590.404300000955,31590.404300000955,31590.404300000955,2145.0,0.0031903944183578415,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,/products/search?search_string=Puffin&count=100,1,0,1434.3651999988651,1434.3651999988651,1434.3651999988651,1434.3651999988651,1426.0,0.0031903944183578415,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/products/search?search_string=Pujols&count=100,1,0,2108.111599998665,2108.111599998665,2108.111599998665,2108.111599998665,796.0,0.0031903944183578415,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/products/search?search_string=Pup&count=100,2,0,1646.463799999765,2310.950850000154,1646.463799999765,2975.437900000543,129985.0,0.006380788836715683,0.0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
GET,/products/search?search_string=Puppet&count=100,2,0,1845.0875000016822,1981.5004500014766,1845.0875000016822,2117.913400001271,81797.0,0.006380788836715683,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/products/search?search_string=Puppets&count=100,1,0,1681.2557999983255,1681.2557999983255,1681.2557999983255,1681.2557999983255,13076.0,0.0031903944183578415,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/products/search?search_string=Purple&count=100,3,0,2600.0,2400.213433332586,1521.6779000002134,3080.389799997647,110481.0,0.009571183255073524,0.0,2600,2600,3100,3100,3100,3100,3100,3100,3100,3100,3100
GET,/products/search?search_string=Pursuit&count=100,1,0,5151.584300001559,5151.584300001559,5151.584300001559,5151.584300001559,7970.0,0.0031903944183578415,0.0,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200
GET,/products/search?search_string=Puzzle&count=100,7,0,2500.0,6610.804299999602,401.6133000004629,31092.654500000208,138331.0,0.022332760928504888,0.0,2500,3800,4700,4700,31000,31000,31000,31000,31000,31000,31000
GET,/products/search?search_string=Puzzles&count=100,1,0,2399.31080000315,2399.31080000315,2399.31080000315,2399.31080000315,84976.0,0.0031903944183578415,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/products/search?search_string=R.Frijns&count=100,1,0,3586.16229999825,3586.16229999825,3586.16229999825,3586.16229999825,1332.0,0.0031903944183578415,0.0,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
GET,/products/search?search_string=RD&count=100,1,0,2040.0751999986824,2040.0751999986824,2040.0751999986824,2040.0751999986824,113995.0,0.0031903944183578415,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/products/search?search_string=REALBUG&count=100,1,0,481.66779999883147,481.66779999883147,481.66779999883147,481.66779999883147,9506.0,0.0031903944183578415,0.0,480,480,480,480,480,480,480,480,480,480,480
GET,/products/search?search_string=RFID&count=100,1,0,7579.765099999349,7579.765099999349,7579.765099999349,7579.765099999349,1091.0,0.0031903944183578415,0.0,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600
GET,/products/search?search_string=RPG%3A&count=100,1,0,7993.096800000785,7993.096800000785,7993.096800000785,7993.096800000785,1803.0,0.0031903944183578415,0.0,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000
GET,/products/search?search_string=Racers&count=100,1,0,4273.795100001735,4273.795100001735,4273.795100001735,4273.795100001735,14698.0,0.0031903944183578415,0.0,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300
GET,/products/search?search_string=Racing&count=100,4,0,3100.0,4051.114200000484,2176.7546000010043,5854.660699998931,110866.0,0.012761577673431366,0.0,5100,5100,5900,5900,5900,5900,5900,5900,5900,5900,5900
GET,/products/search?search_string=Rainbow&count=100,1,0,2553.7868999999773,2553.7868999999773,2553.7868999999773,2553.7868999999773,96571.0,0.0031903944183578415,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/products/search?search_string=Ram&count=100,1,0,12443.174699998053,12443.174699998053,12443.174699998053,12443.174699998053,127268.0,0.0031903944183578415,0.0,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
GET,/products/search?search_string=Rampage&count=100,1,0,1537.6959999994142,1537.6959999994142,1537.6959999994142,1537.6959999994142,4875.0,0.0031903944183578415,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/products/search?search_string=Random%2C&count=100,1,0,2692.3752000002423,2692.3752000002423,2692.3752000002423,2692.3752000002423,1038.0,0.0031903944183578415,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,/products/search?search_string=Ranger&count=100,1,0,1108.1957999995211,1108.1957999995211,1108.1957999995211,1108.1957999995211,39310.0,0.0031903944183578415,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/products/search?search_string=Rasta&count=100,1,0,2581.6742000024533,2581.6742000024533,2581.6742000024533,2581.6742000024533,1663.0,0.0031903944183578415,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/products/search?search_string=Raw&count=100,1,0,3189.182099999016,3189.182099999016,3189.182099999016,3189.182099999016,92563.0,0.0031903944183578415,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
GET,/products/search?search_string=Ray&count=100,1,0,2249.3682999993325,2249.3682999993325,2249.3682999993325,2249.3682999993325,115673.0,0.0031903944183578415,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/products/search?search_string=Reactions&count=100,1,0,2175.6348999988404,2175.6348999988404,2175.6348999988404,2175.6348999988404,2350.0,0.0031903944183578415,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/products/search?search_string=Ready&count=100,1,0,414.8787000012817,414.8787000012817,414.8787000012817,414.8787000012817,38278.0,0.0031903944183578415,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/products/search?search_string=Real&count=100,1,0,3110.471100000723,3110.471100000723,3110.471100000723,3110.471100000723,84056.0,0.0031903944183578415,0.0,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
GET,/products/search?search_string=Rectangular&count=100,1,0,5980.78009999881,5980.78009999881,5980.78009999881,5980.78009999881,7468.0,0.0031903944183578415,0.0,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
GET,/products/search?search_string=Red%2FBlack&count=100,1,0,3601.1509000018123,3601.1509000018123,3601.1509000018123,3601.1509000018123,5836.0,0.0031903944183578415,0.0,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
GET,/products/search?search_string=Red%2FBlue&count=100,1,0,3695.0440000000526,3695.0440000000526,3695.0440000000526,3695.0440000000526,5519.0,0.0031903944183578415,0.0,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700
GET,/products/search?search_string=Red&count=100,1,0,1955.1439999995637,1955.1439999995637,1955.1439999995637,1955.1439999995637,114552.0,0.0031903944183578415,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/products/search?search_string=Redcat&count=100,2,0,2700.0,2694.996500000343,2666.6923000011593,2723.300699999527,98043.0,0.006380788836715683,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,/products/search?search_string=Reindeer&count=100,1,0,4074.2319999990286,4074.2319999990286,4074.2319999990286,4074.2319999990286,4697.0,0.0031903944183578415,0.0,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/products/search?search_string=Republic&count=100,1,0,1529.7546000001603,1529.7546000001603,1529.7546000001603,1529.7546000001603,67077.0,0.0031903944183578415,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/products/search?search_string=Resin&count=100,1,0,2273.8905000005616,2273.8905000005616,2273.8905000005616,2273.8905000005616,19583.0,0.0031903944183578415,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/products/search?search_string=Resources&count=100,2,0,3117.719499998202,3227.8675499983365,3117.719499998202,3338.015599998471,82143.0,0.006380788836715683,0.0,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300
GET,/products/search?search_string=Reuse&count=100,1,0,1209.4601999997394,1209.4601999997394,1209.4601999997394,1209.4601999997394,1344.0,0.0031903944183578415,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/products/search?search_string=Richthofen&count=100,1,0,2836.783099999593,2836.783099999593,2836.783099999593,2836.783099999593,1385.0,0.0031903944183578415,0.0,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800
GET,/products/search?search_string=Rick%2C&count=100,1,0,5031.444900003407,5031.444900003407,5031.444900003407,5031.444900003407,7661.0,0.0031903944183578415,0.0,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
GET,/products/search?search_string=Ride-On&count=100,1,0,3071.0285999994085,3071.0285999994085,3071.0285999994085,3071.0285999994085,19516.0,0.0031903944183578415,0.0,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
GET,/products/search?search_string=Rings&count=100,1,0,1546.061400000326,1546.061400000326,1546.061400000326,1546.061400000326,39437.0,0.0031903944183578415,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/products/search?search_string=Roar&count=100,1,0,2002.589600000647,2002.589600000647,2002.589600000647,2002.589600000647,7628.0,0.0031903944183578415,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/products/search?search_string=Rocking&count=100,1,0,92.78849999827798,92.78849999827798,92.78849999827798,92.78849999827798,6794.0,0.0031903944183578415,0.0,93,93,93,93,93,93,93,93,93,93,93
GET,/products/search?search_string=Rod&count=100,1,0,4382.466200000636,4382.466200000636,4382.466200000636,4382.466200000636,108509.0,0.0031903944183578415,0.0,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400
GET,/products/search?search_string=Rods&count=100,1,0,1590.4832000014721,1590.4832000014721,1590.4832000014721,1590.4832000014721,8520.0,0.0031903944183578415,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/products/search?search_string=Roger&count=100,1,0,1640.2908000018215,1640.2908000018215,1640.2908000018215,1640.2908000018215,4267.0,0.0031903944183578415,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/products/search?search_string=Rolling&count=100,1,0,3013.0955999993603,3013.0955999993603,3013.0955999993603,3013.0955999993603,14772.0,0.0031903944183578415,0.0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
GET,/products/search?search_string=Roof&count=100,1,0,2489.404600000853,2489.404600000853,2489.404600000853,2489.404600000853,34828.0,0.0031903944183578415,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/products/search?search_string=Rory%27s&count=100,1,0,3998.757999997906,3998.757999997906,3998.757999997906,3998.757999997906,1509.0,0.0031903944183578415,0.0,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
GET,/products/search?search_string=Rubber&count=100,1,0,2550.8849999969243,2550.8849999969243,2550.8849999969243,2550.8849999969243,60332.0,0.0031903944183578415,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/products/search?search_string=Rubie%27s&count=100,3,0,2577.7989000016532,1840.1276666675888,391.50420000078157,2577.7989000016532,102931.0,0.009571183255073524,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/products/search?search_string=Rubies&count=100,1,0,1203.0444999982137,1203.0444999982137,1203.0444999982137,1203.0444999982137,34986.0,0.0031903944183578415,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/products/search?search_string=Ruffneck&count=100,1,0,2483.260799999698,2483.260799999698,2483.260799999698,2483.260799999698,630.0,0.0031903944183578415,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/products/search?search_string=Rug&count=100,1,0,847.179899999901,847.179899999901,847.179899999901,847.179899999901,53639.0,0.0031903944183578415,0.0,850,850,850,850,850,850,850,850,850,850,850
GET,/products/search?search_string=Rugs&count=100,1,0,683.010100001411,683.010100001411,683.010100001411,683.010100001411,8305.0,0.0031903944183578415,0.0,680,680,680,680,680,680,680,680,680,680,680
GET,/products/search?search_string=Run&count=100,1,0,340.54459999970277,340.54459999970277,340.54459999970277,340.54459999970277,84506.0,0.0031903944183578415,0.0,340,340,340,340,340,340,340,340,340,340,340
GET,/products/search?search_string=S-DC-0145-M-S&count=100,1,0,1792.167800002062,1792.167800002062,1792.167800002062,1792.167800002062,1072.0,0.0031903944183578415,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/products/search?search_string=S.God&count=100,1,0,1928.0243000030168,1928.0243000030168,1928.0243000030168,1928.0243000030168,719.0,0.0031903944183578415,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/products/search?search_string=STEM&count=100,1,0,2124.7081000001344,2124.7081000001344,2124.7081000001344,2124.7081000001344,155196.0,0.0031903944183578415,0.0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/products/search?search_string=SW&count=100,1,0,579.023899997992,579.023899997992,579.023899997992,579.023899997992,131341.0,0.0031903944183578415,0.0,580,580,580,580,580,580,580,580,580,580,580
GET,/products/search?search_string=Sailing&count=100,1,0,7312.032599998929,7312.032599998929,7312.032599998929,7312.032599998929,1958.0,0.0031903944183578415,0.0,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300
GET,/products/search?search_string=Sales&count=100,1,0,2409.0866000005917,2409.0866000005917,2409.0866000005917,2409.0866000005917,2125.0,0.0031903944183578415,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/products/search?search_string=Salmon&count=100,1,0,4838.873400000011,4838.873400000011,4838.873400000011,4838.873400000011,1674.0,0.0031903944183578415,0.0,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800
GET,/products/search?search_string=Sandwich&count=100,1,0,3395.0932000007015,3395.0932000007015,3395.0932000007015,3395.0932000007015,7392.0,0.0031903944183578415,0.0,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400
GET,/products/search?search_string=Sash&count=100,1,0,4002.3010000004433,4002.3010000004433,4002.3010000004433,4002.3010000004433,6445.0,0.0031903944183578415,0.0,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
GET,/products/search?search_string=Scabs&count=100,1,0,3604.1834999996354,3604.1834999996354,3604.1834999996354,3604.1834999996354,1838.0,0.0031903944183578415,0.0,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
GET,/products/search?search_string=Scale%29&count=100,1,0,1775.8901000015612,1775.8901000015612,1775.8901000015612,1775.8901000015612,28911.0,0.0031903944183578415,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/products/search?search_string=Scale&count=100,2,0,830.0,2218.0074999996577,827.140800000052,3608.8741999992635,108661.0,0.006380788836715683,0.0,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
GET,/products/search?search_string=Scars&count=100,1,0,3556.0875999981363,3556.0875999981363,3556.0875999981363,3556.0875999981363,618.0,0.0031903944183578415,0.0,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
GET,/products/search?search_string=Scenery&count=100,2,0,2830.5532000013045,3257.4209499998688,2830.5532000013045,3684.288699998433,16539.0,0.006380788836715683,0.0,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700
GET,/products/search?search_string=Scenics&count=100,1,0,466.6144000002532,466.6144000002532,466.6144000002532,466.6144000002532,2489.0,0.0031903944183578415,0.0,470,470,470,470,470,470,470,470,470,470,470
GET,/products/search?search_string=School&count=100,2,0,2900.0,3015.9168999980466,2890.9027999980026,3140.9309999980906,143258.0,0.006380788836715683,0.0,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
GET,/products/search?search_string=Schylling&count=100,1,0,2245.6552000003285,2245.6552000003285,2245.6552000003285,2245.6552000003285,10890.0,0.0031903944183578415,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/products/search?search_string=Science&count=100,1,0,1525.5460000007588,1525.5460000007588,1525.5460000007588,1525.5460000007588,73508.0,0.0031903944183578415,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/products/search?search_string=Scooter&count=100,3,0,1700.0,1809.5211333335708,1628.4496999978728,2117.078600000241,156384.0,0.009571183255073524,0.0,1700,1700,2100,2100,2100,2100,2100,2100,2100,2100,2100
GET,/products/search?search_string=Seasons&count=100,1,0,1873.2896000001347,1873.2896000001347,1873.2896000001347,1873.2896000001347,8644.0,0.0031903944183578415,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/products/search?search_string=Secret&count=100,1,0,3678.992699999071,3678.992699999071,3678.992699999071,3678.992699999071,22927.0,0.0031903944183578415,0.0,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700
GET,/products/search?search_string=Secrets&count=100,1,0,1901.762499997858,1901.762499997858,1901.762499997858,1901.762499997858,3521.0,0.0031903944183578415,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/products/search?search_string=Series&count=100,2,0,330.0,1509.6742999994603,329.1571000008844,2690.1914999980363,127116.0,0.006380788836715683,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,/products/search?search_string=Set%2C&count=100,1,0,665.0350000018079,665.0350000018079,665.0350000018079,665.0350000018079,134275.0,0.0031903944183578415,0.0,670,670,670,670,670,670,670,670,670,670,670
GET,/products/search?search_string=Set&count=100,9,0,2800.0,3567.1420333338674,1110.4202999995323,12668.901000000915,143369.0,0.028713549765220572,0.0,2800,3100,3100,3700,13000,13000,13000,13000,13000,13000,13000
GET,/products/search?search_string=Shaker&count=100,1,0,1821.2186000018846,1821.2186000018846,1821.2186000018846,1821.2186000018846,4959.0,0.0031903944183578415,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/products/search?search_string=Shape&count=100,1,0,1941.7695000011008,1941.7695000011008,1941.7695000011008,1941.7695000011008,117415.0,0.0031903944183578415,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/products/search?search_string=Shimmerton&count=100,1,0,2948.24680000238,2948.24680000238,2948.24680000238,2948.24680000238,909.0,0.0031903944183578415,0.0,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
GET,/products/search?search_string=Shirt&count=100,1,0,2227.8956999980437,2227.8956999980437,2227.8956999980437,2227.8956999980437,49849.0,0.0031903944183578415,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/products/search?search_string=Shop&count=100,1,0,2204.0607999988424,2204.0607999988424,2204.0607999988424,2204.0607999988424,75827.0,0.0031903944183578415,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/products/search?search_string=Show&count=100,2,0,2500.0,3368.7816000001476,2486.679500001628,4250.883699998667,35596.0,0.006380788836715683,0.0,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300
GET,/products/search?search_string=Shower&count=100,3,0,2100.0,1751.2456333339894,531.890199999907,2618.33789999946,12497.0,0.009571183255073524,0.0,2100,2100,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/products/search?search_string=Shuffleboard&count=100,1,0,23545.215600002848,23545.215600002848,23545.215600002848,23545.215600002848,11759.0,0.0031903944183578415,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/products/search?search_string=Sided%2C&count=100,1,0,2820.2396999986377,2820.2396999986377,2820.2396999986377,2820.2396999986377,13636.0,0.0031903944183578415,0.0,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800
GET,/products/search?search_string=Sign&count=100,1,0,1193.8192000015988,1193.8192000015988,1193.8192000015988,1193.8192000015988,131003.0,0.0031903944183578415,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/products/search?search_string=Silver&count=100,2,0,2103.2679000018106,3240.4561000003014,2103.2679000018106,4377.644299998792,73191.0,0.006380788836715683,0.0,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400
GET,/products/search?search_string=Size%2C&count=100,1,0,3246.295100001589,3246.295100001589,3246.295100001589,3246.295100001589,42380.0,0.0031903944183578415,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
GET,/products/search?search_string=Size&count=100,2,0,2448.767099998804,5654.298650000783,2448.767099998804,8859.830200002762,119891.0,0.006380788836715683,0.0,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900
GET,/products/search?search_string=Skate&count=100,2,0,3130.8089999984077,4493.341699999291,3130.8089999984077,5855.874400000175,134513.0,0.006380788836715683,0.0,5900,5900,5900,5900,5900,5900,5900,5900,5900,5900,5900
GET,/products/search?search_string=Skid&count=100,1,0,3201.762900000176,3201.762900000176,3201.762900000176,3201.762900000176,9957.0,0.0031903944183578415,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
GET,/products/search?search_string=Skills&count=100,1,0,1547.0057999991695,1547.0057999991695,1547.0057999991695,1547.0057999991695,41394.0,0.0031903944183578415,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/products/search?search_string=Skins&count=100,2,0,1523.1482999988657,2885.2900999991107,1523.1482999988657,4247.431899999356,162737.0,0.006380788836715683,0.0,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/products/search?search_string=Skirt&count=100,1,0,1578.949399998237,1578.949399998237,1578.949399998237,1578.949399998237,17723.0,0.0031903944183578415,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/products/search?search_string=Skywalker&count=100,1,0,788.6112999985926,788.6112999985926,788.6112999985926,788.6112999985926,26153.0,0.0031903944183578415,0.0,790,790,790,790,790,790,790,790,790,790,790
GET,/products/search?search_string=Slumber&count=100,1,0,1777.0076999986486,1777.0076999986486,1777.0076999986486,1777.0076999986486,8562.0,0.0031903944183578415,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/products/search?search_string=Small%2C&count=100,1,0,3861.664700001711,3861.664700001711,3861.664700001711,3861.664700001711,15296.0,0.0031903944183578415,0.0,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900
GET,/products/search?search_string=Small&count=100,4,0,1800.0,1611.9810249992952,212.46229999815114,2612.0018000001437,123964.0,0.012761577673431366,0.0,1900,1900,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/products/search?search_string=Smurf&count=100,1,0,767.4429999970016,767.4429999970016,767.4429999970016,767.4429999970016,1661.0,0.0031903944183578415,0.0,770,770,770,770,770,770,770,770,770,770,770
GET,/products/search?search_string=Soccerball&count=100,1,0,1986.7388999991817,1986.7388999991817,1986.7388999991817,1986.7388999991817,956.0,0.0031903944183578415,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/products/search?search_string=Soft&count=100,1,0,976.1572000024898,976.1572000024898,976.1572000024898,976.1572000024898,140121.0,0.0031903944183578415,0.0,980,980,980,980,980,980,980,980,980,980,980
GET,/products/search?search_string=Softclick&count=100,1,0,3065.0755999995454,3065.0755999995454,3065.0755999995454,3065.0755999995454,27905.0,0.0031903944183578415,0.0,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
GET,/products/search?search_string=Sonic&count=100,1,0,1657.6442000005045,1657.6442000005045,1657.6442000005045,1657.6442000005045,10234.0,0.0031903944183578415,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/products/search?search_string=Spark&count=100,1,0,2011.2781999996514,2011.2781999996514,2011.2781999996514,2011.2781999996514,108957.0,0.0031903944183578415,0.0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
GET,/products/search?search_string=Speckled&count=100,1,0,3883.710099999007,3883.710099999007,3883.710099999007,3883.710099999007,3521.0,0.0031903944183578415,0.0,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900
GET,/products/search?search_string=Spectrum&count=100,1,0,1635.879000001296,1635.879000001296,1635.879000001296,1635.879000001296,6130.0,0.0031903944183578415,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/products/search?search_string=Spider&count=100,1,0,2910.8560999993642,2910.8560999993642,2910.8560999993642,2910.8560999993642,59660.0,0.0031903944183578415,0.0,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
GET,/products/search?search_string=Spider-Man&count=100,1,0,3490.0104999978794,3490.0104999978794,3490.0104999978794,3490.0104999978794,34479.0,0.0031903944183578415,0.0,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500
GET,/products/search?search_string=Spoons&count=100,1,0,4124.394499998743,4124.394499998743,4124.394499998743,4124.394499998743,3659.0,0.0031903944183578415,0.0,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/products/search?search_string=Sport&count=100,1,0,3260.6465999997454,3260.6465999997454,3260.6465999997454,3260.6465999997454,115174.0,0.0031903944183578415,0.0,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300
GET,/products/search?search_string=Sports&count=100,2,0,2318.6773999987054,3204.9464499978058,2318.6773999987054,4091.215499996906,63569.0,0.006380788836715683,0.0,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/products/search?search_string=Spot&count=100,1,0,2294.024499999068,2294.024499999068,2294.024499999068,2294.024499999068,8777.0,0.0031903944183578415,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/products/search?search_string=Sprint&count=100,1,0,3605.840000000171,3605.840000000171,3605.840000000171,3605.840000000171,3290.0,0.0031903944183578415,0.0,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
GET,/products/search?search_string=Square&count=100,1,0,2297.336200001155,2297.336200001155,2297.336200001155,2297.336200001155,32797.0,0.0031903944183578415,0.0,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300,2300
